2022-03-19 23:47:39,423 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: defer
2022-03-19 23:47:39,423 INFO    HandlerThread:41116 [handler.py:handle_request_defer():164] handle defer: 0
2022-03-19 23:47:39,423 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: defer
2022-03-19 23:47:39,423 INFO    SenderThread:41116 [sender.py:send_request_defer():388] handle sender defer: 0
2022-03-19 23:47:39,423 INFO    SenderThread:41116 [sender.py:transition_state():392] send defer: 1
2022-03-19 23:47:39,423 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: defer
2022-03-19 23:47:39,423 INFO    HandlerThread:41116 [handler.py:handle_request_defer():164] handle defer: 1
2022-03-19 23:47:39,490 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: defer
2022-03-19 23:47:39,490 INFO    SenderThread:41116 [sender.py:send_request_defer():388] handle sender defer: 1
2022-03-19 23:47:39,490 INFO    SenderThread:41116 [sender.py:transition_state():392] send defer: 2
2022-03-19 23:47:39,490 DEBUG   SenderThread:41116 [sender.py:send():235] send: stats
2022-03-19 23:47:39,490 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: defer
2022-03-19 23:47:39,490 INFO    HandlerThread:41116 [handler.py:handle_request_defer():164] handle defer: 2
2022-03-19 23:47:39,490 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: defer
2022-03-19 23:47:39,490 INFO    SenderThread:41116 [sender.py:send_request_defer():388] handle sender defer: 2
2022-03-19 23:47:39,490 INFO    SenderThread:41116 [sender.py:transition_state():392] send defer: 3
2022-03-19 23:47:39,490 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: defer
2022-03-19 23:47:39,490 INFO    HandlerThread:41116 [handler.py:handle_request_defer():164] handle defer: 3
2022-03-19 23:47:39,490 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: defer
2022-03-19 23:47:39,490 INFO    SenderThread:41116 [sender.py:send_request_defer():388] handle sender defer: 3
2022-03-19 23:47:39,490 INFO    SenderThread:41116 [sender.py:transition_state():392] send defer: 4
2022-03-19 23:47:39,490 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: defer
2022-03-19 23:47:39,490 INFO    HandlerThread:41116 [handler.py:handle_request_defer():164] handle defer: 4
2022-03-19 23:47:39,490 DEBUG   SenderThread:41116 [sender.py:send():235] send: summary
2022-03-19 23:47:39,490 INFO    SenderThread:41116 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-19 23:47:39,490 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: defer
2022-03-19 23:47:39,490 INFO    SenderThread:41116 [sender.py:send_request_defer():388] handle sender defer: 4
2022-03-19 23:47:39,490 INFO    SenderThread:41116 [sender.py:transition_state():392] send defer: 5
2022-03-19 23:47:39,490 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: defer
2022-03-19 23:47:39,490 INFO    HandlerThread:41116 [handler.py:handle_request_defer():164] handle defer: 5
2022-03-19 23:47:39,490 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: defer
2022-03-19 23:47:39,490 INFO    SenderThread:41116 [sender.py:send_request_defer():388] handle sender defer: 5
2022-03-19 23:47:39,539 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:39,938 INFO    SenderThread:41116 [sender.py:transition_state():392] send defer: 6
2022-03-19 23:47:39,953 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:39,954 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: defer
2022-03-19 23:47:39,954 INFO    HandlerThread:41116 [handler.py:handle_request_defer():164] handle defer: 6
2022-03-19 23:47:39,954 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: defer
2022-03-19 23:47:39,955 INFO    SenderThread:41116 [sender.py:send_request_defer():388] handle sender defer: 6
2022-03-19 23:47:39,955 INFO    SenderThread:41116 [dir_watcher.py:finish():283] shutting down directory watcher
2022-03-19 23:47:40,021 INFO    SenderThread:41116 [dir_watcher.py:_on_file_modified():230] file/dir modified: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\wandb-summary.json
2022-03-19 23:47:40,021 INFO    SenderThread:41116 [dir_watcher.py:_on_file_modified():230] file/dir modified: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\config.yaml
2022-03-19 23:47:40,021 INFO    SenderThread:41116 [dir_watcher.py:finish():313] scan: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files
2022-03-19 23:47:40,021 INFO    SenderThread:41116 [dir_watcher.py:finish():327] scan save: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\conda-environment.yaml conda-environment.yaml
2022-03-19 23:47:40,021 INFO    SenderThread:41116 [dir_watcher.py:finish():327] scan save: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\config.yaml config.yaml
2022-03-19 23:47:40,021 INFO    SenderThread:41116 [dir_watcher.py:finish():327] scan save: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\output.log output.log
2022-03-19 23:47:40,037 INFO    SenderThread:41116 [dir_watcher.py:finish():327] scan save: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\requirements.txt requirements.txt
2022-03-19 23:47:40,037 INFO    SenderThread:41116 [dir_watcher.py:finish():327] scan save: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\wandb-metadata.json wandb-metadata.json
2022-03-19 23:47:40,037 INFO    SenderThread:41116 [dir_watcher.py:finish():327] scan save: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\wandb-summary.json wandb-summary.json
2022-03-19 23:47:40,052 INFO    SenderThread:41116 [dir_watcher.py:finish():327] scan save: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\media\table\conf_mat_table_0_2fc8ea06fdc28cbaa4b3.table.json media\table\conf_mat_table_0_2fc8ea06fdc28cbaa4b3.table.json
2022-03-19 23:47:40,053 INFO    SenderThread:41116 [dir_watcher.py:finish():327] scan save: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\media\table\f1-score_chart_table_3_a73a3236a207ed430c29.table.json media\table\f1-score_chart_table_3_a73a3236a207ed430c29.table.json
2022-03-19 23:47:40,053 INFO    SenderThread:41116 [dir_watcher.py:finish():327] scan save: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\media\table\precision_chart_table_1_7d9228fea4e2abd6cdc7.table.json media\table\precision_chart_table_1_7d9228fea4e2abd6cdc7.table.json
2022-03-19 23:47:40,054 INFO    SenderThread:41116 [dir_watcher.py:finish():327] scan save: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\media\table\recall_chart_table_2_ea1fd785b5b88d2c5de1.table.json media\table\recall_chart_table_2_ea1fd785b5b88d2c5de1.table.json
2022-03-19 23:47:40,054 INFO    SenderThread:41116 [sender.py:transition_state():392] send defer: 7
2022-03-19 23:47:40,054 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: defer
2022-03-19 23:47:40,054 INFO    HandlerThread:41116 [handler.py:handle_request_defer():164] handle defer: 7
2022-03-19 23:47:40,054 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: defer
2022-03-19 23:47:40,054 INFO    SenderThread:41116 [sender.py:send_request_defer():388] handle sender defer: 7
2022-03-19 23:47:40,054 INFO    SenderThread:41116 [file_pusher.py:finish():145] shutting down file pusher
2022-03-19 23:47:40,070 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:40,070 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:40,186 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:40,187 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:40,263 INFO    Thread-28 :41116 [upload_job.py:push():137] Uploaded file C:\Users\chris\AppData\Local\Temp\tmp0l9r9m2jwandb\1h58njm4-media/table/f1-score_chart_table_3_a73a3236a207ed430c29.table.json
2022-03-19 23:47:40,294 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:40,294 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:40,407 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:40,407 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:40,525 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:40,525 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:40,638 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:40,638 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:40,755 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:40,755 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:40,837 INFO    Thread-30 :41116 [upload_job.py:push():137] Uploaded file E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\config.yaml
2022-03-19 23:47:40,873 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:40,873 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:40,873 INFO    Thread-33 :41116 [upload_job.py:push():137] Uploaded file E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\wandb-summary.json
